combine w/,team table,,,,OLDentryid,entryid,Year,orgid,Class,Team,Place,buggyid,Prelim,Reroll,Final,Fin Reroll,DQ,Note,PreDriver,PreH1,PreH2,PreH3,PreH4,PreH5,RRDriver,RRH1,RRH2,RRH3,RRH4,RRH5,FinDriver,FinH1,FinH2,FinH3,FinH4,FinH5,FinRRDriver,FinRRH1,FinRRH2,FinRRH3,FinRRH4,FinRRH5
,,,,,1758,2009.SDC.WA,2009,SDC,W,A,1,malice,146,0,145.6,0,0,Course Record,971,2045,844,2046,858,847,0,0,0,0,0,0,971,2045,844,2046,858,847,0,0,0,0,0,0
,,,,,1732,2009.PKA.MA,2009,PKA,M,A,3,chimera,130.5,0,128.5,127.7,0,,474,475,477,487,499,1934,0,0,0,0,0,0,0,0,0,0,0,0,474,426,475,487,499,1934
,,,,,1724,2009.FRI.MB,2009,FRI,M,B,8,blizzard,134.82,0,133.75,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,860,1893,1894,1895,1266,1896,0,0,0,0,0,0
,,,,,1759,2009.SDC.WB,2009,SDC,W,B,4,psychosis,159.55,0,154.45,0,0,,1957,2047,2048,2049,2050,2051,0,0,0,0,0,0,1957,2047,2048,2049,2050,2051,0,0,0,0,0,0
,,,,,1727,2009.KDR.MA,2009,KDR,M,A,7,polaris,138.45,0,132.8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1743,2009.SN.MA,2009,SN,M,A,10,bungaruskrait,139.05,0,137.1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,838,772,773,1985,1986,1987,0,0,0,0,0,0
,,,,,1717,2009.AEP.MA,2009,AEP,M,A,11,kamikaze,141.49,0,0,0,0,,1862,909,1863,908,1864,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1742,2009.SEP.MB,2009,SEP,M,B,12,pandora92,142.9,0,0,0,0,,946,1980,1981,1982,1983,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1747,2009.SPI.MB,2009,SPI,M,B,13,haraka,143.05,0,0,0,0,,2001,2002,2003,2004,2005,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1736,2009.SAE.MA,2009,SAE,M,A,14,rubicon,144.94,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1725,2009.FRI.MC,2009,FRI,M,C,15,bristol,145.4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1726,2009.FRI.MD,2009,FRI,M,D,0,brazen,145.5,0,0,0,5 second,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1720,2009.CIA.MA,2009,CIA,M,A,16,firebird,145.6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1760,2009.SDC.WC,2009,SDC,W,C,12,envy,179,0,0,0,0,,1963,2052,2053,887,493,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1730,2009.PKT.MA,2009,PKT,M,A,18,svengali,146.15,0,0,0,0,,1923,1924,1925,1926,1927,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1728,2009.KDR.MB,2009,KDR,M,B,19,perun,148.6,0,0,0,0,,900,1912,1913,1914,1915,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1744,2009.SN.MB,2009,SN,M,B,20,skua,148.75,0,0,0,0,,1988,1989,1990,1991,1992,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1735,2009.PIO.MA,2009,PIO,M,A,21,chaos,148.9,0,0,0,0,,1237,1941,1942,1943,1944,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1731,2009.PKT.MB,2009,PKT,M,B,22,schadenfreude,149.25,0,0,0,0,,1929,1930,1931,1932,1933,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1734,2009.PKA.MC,2009,PKA,M,C,0,knightfall,150.2,0,0,0,Loss of Mass,,494,1939,495,1940,472,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1745,2009.SN.MC,2009,SN,M,C,23,kingofspades,155.1,0,0,0,0,,1993,1994,1995,1996,1997,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1719,2009.BTP.MA,2009,BTP,M,A,0,problemchild,160.4,0,0,0,Fire safety violation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1729,2009.KDR.MC,2009,KDR,M,C,0,powder,160.8,0,0,0,Roster,,1917,1918,1919,1920,1921,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1721,2009.CIA.MB,2009,CIA,M,B,24,mirage00,163.95,0,0,0,0,,865,1878,1879,1880,1881,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1722,2009.CIA.MC,2009,CIA,M,C,25,conquest,173.2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1718,2009.AEP.MB,2009,AEP,M,B,0,camo,176.25,0,0,0,Pacer,,1866,912,1867,1868,690,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1777,2010.AEP.MA,2010,AEP,M,A,0,aether,150.13,0,0,0,5 second,,1862,909,1863,908,2882,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1779,2010.AEP.MC,2010,AEP,M,C,0,zephyrus,254.5,0,0,0,Roster,,2888,2889,2890,2891,2892,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1782,2010.CIA.MB,2010,CIA,M,B,0,conquest,155.15,0,0,0,5 second,,2023,1879,2903,2904,1877,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1796,2010.PIO.MA,2010,PIO,M,A,0,chaos,154,0,0,0,Drops,,2964,2965,2966,2967,2968,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1795,2010.PKA.MD,2010,PKA,M,D,0,zeus,153.12,0,0,0,Lane Violation,Zeus' 10 year anniversary.,2958,2959,2960,2961,2962,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1798,2010.SDC.MA,2010,SDC,M,A,6,malice,124.61,0,0,0,Fire safety violation,,971,1952,2088,1954,2974,1956,0,0,0,0,0,0,971,1952,2088,1954,2974,1956,0,0,0,0,0,0
,,,,,1804,2010.SEP.MC,2010,SEP,M,C,0,pandora06,151.71,0,0,0,3/4 transition,,2990,2991,2992,2993,2994,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1806,2010.SN.MB,2010,SN,M,B,0,skua,0,0,0,0,Spin,,3000,1989,3001,3002,1992,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1807,2010.SPI.MA,2010,SPI,M,A,0,fuko,0,0,0,0,Spin,,2001,1999,3003,2002,3004,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1809,2010.SPI.MC,2010,SPI,M,C,0,seraph,0,0,0,0,DNS,,3010,3011,3012,2003,3013,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1785,2010.FRI.MA,2010,FRI,M,A,1,banyan,126.65,0,127.5,0,0,,2027,1889,1246,1890,1909,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1802,2010.SEP.MA,2010,SEP,M,A,2,barracuda,130.43,0,131.22,0,0,Same driver and buggy that set their house record and got them 4th place last year.,1974,2984,1977,1981,2985,1979,0,0,0,0,0,0,1974,2984,1977,1981,2985,1979,0,0,0,0,0,0
,,,,,1786,2010.FRI.MB,2010,FRI,M,B,3,borealis,138.11,0,136.32,0,0,Fringe opted to put their new buggy Borealis on B team instead of their more proven 2009 model Bedlam.  The move was likely motivated by the desire to qualify Borealis for design comp . ,1902,2917,1908,2918,2919,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1787,2010.FRI.MC,2010,FRI,M,C,4,bantam,136.45,0,137.56,0,0,,2921,2922,1918,2924,1897,2925,0,0,0,0,0,0,2921,2922,1918,2924,1897,2925,0,0,0,0,0,0
,,,,,1792,2010.PKA.MA,2010,PKA,M,A,5,nemesis09,132.72,129.31,147.35,0,0,"Rerolled on Day 1 due to weather concerns, and raced in Finals",2946,499,487,2947,1934,2948,0,0,0,0,0,0,0,0,0,0,0,0,2946,499,487,2947,1934,2948
,,,,,1799,2010.SDC.MB,2010,SDC,M,B,7,psychosis,127.85,0,0,0,Fire safety violation,,1957,1958,2975,2976,2977,2978,0,0,0,0,0,0,1957,1958,2975,2976,2977,2978,0,0,0,0,0,0
,,,,,1800,2010.SDC.MC,2010,SDC,M,C,0,avarice,130.76,0,0,0,Contact,Contact with PKA A ,1963,2979,1970,1966,2980,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1793,2010.PKA.MB,2010,PKA,M,B,8,chimera,135.47,0,136.97,0,Pushbar,,2949,2950,1937,2951,2952,2953,0,0,0,0,0,0,2949,2950,1937,2951,2952,2953,0,0,0,0,0,0
,,,,,1803,2010.SEP.MB,2010,SEP,M,B,9,peregrine,139.69,0,140.3,0,Loss of Mass,New Buggy.  Peregrine did not perform well at rolls this spring despite looking very similar to its successful predecessor Barracuda.,2986,1252,2987,2988,2989,1984,0,0,0,0,0,0,2986,1252,2987,2988,2989,1984,0,0,0,0,0,0
,,,,,1805,2010.SN.MA,2010,SN,M,A,10,bungaruskrait,140,0,139.82,0,Loss of Mass,First roll for SN since they scratched their women's team this week.  Only two teams is the fewest for the Zoo in 30 years.,1988,2996,2997,1985,2998,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1790,2010.PKT.MA,2010,PKT,M,A,11,schadenfreude,141.05,0,0,0,0,,1929,2936,2937,1926,2938,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1794,2010.PKA.MC,2010,PKA,M,C,12,knightfall,142.68,0,0,0,0,,494,2954,2955,2956,2956,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1797,2010.SAE.MA,2010,SAE,M,A,13,rubicon,142.9,0,0,0,0,,2970,2971,1948,2972,2973,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1788,2010.FRI.MD,2010,FRI,M,D,14,blizzard,147.99,143.2,0,0,0,Driver Sarah Suhan drove for KDR for the past 3 years,0,0,0,0,0,0,900,2926,2927,2928,2929,2930,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1801,2010.SDC.MD,2010,SDC,M,D,15,envy,143.64,0,0,0,0,SDC's only reverse trike. ,2981,1967,1971,2982,974,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1781,2010.CIA.MA,2010,CIA,M,A,16,freyja,144.22,0,0,0,0,New buggy. CIA's second build in the monocoque genre. ,2898,1875,2899,2900,2901,2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1789,2010.KZ.MA,2010,KZ,M,A,17,volos,144.75,0,0,0,0,,2931,1900,2932,2933,2934,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1778,2010.AEP.MB,2010,AEP,M,B,18,kamikaze,151.11,0,0,0,0,,2884,912,2885,1867,2886,2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1808,2010.SPI.MB,2010,SPI,M,B,19,haraka,152.63,0,0,0,0,,1906,3006,3007,3008,2004,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1780,2010.BTP.MA,2010,BTP,M,A,20,problemchild,156.66,0,0,0,0,,1870,2894,1871,2895,2896,2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1783,2010.CIA.MC,2010,CIA,M,C,21,firebird,159.45,0,0,0,0,,2905,2906,2907,2908,2909,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1791,2010.PKT.MB,2010,PKT,M,B,22,celerity,166.48,0,0,0,0,"PhiKap scratched their C team earlier this week because their newest buggy, Svengali had recurring mechanical problems.  Celerity is 12 years old, but simple and reliable.",2940,2941,2942,2943,2944,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1784,2010.CIA.MD,2010,CIA,M,D,23,renaissance09,171.68,0,0,0,0,Renaissance was debuted this fall after being displayed at design comp last year.  This is its first raceday.,1874,2911,2912,2913,2914,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1811,2010.BTP.WA,2010,BTP,W,A,0,problemchild,212.46,0,0,0,1/2 transition,,1870,3021,3022,3023,2021,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1812,2010.CIA.WA,2010,CIA,W,A,0,firebird,180.43,0,0,0,Pacer,,2905,3025,3026,2025,3027,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1817,2010.KZ.WA,2010,KZ,W,A,0,volos,191.02,0,0,0,Over Start Line,Volos was bought from SigEp this year.  SigEp called it Enigma.,2931,2060,3039,2062,3040,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1825,2010.SEP.WA,2010,SEP,W,A,0,barracuda,0,0,0,0,Crash,,1974,3066,3067,2056,3068,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1828,2010.SPI.WB,2010,SPI,W,B,0,fuko,0,0,0,0,Spin,,3077,3078,3079,3080,2069,3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1829,2010.SPI.WC,2010,SPI,W,C,0,seraph,0,0,0,0,Spin,,0,0,0,0,0,0,3010,3082,3083,3084,3085,3086,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1814,2010.FRI.WA,2010,FRI,W,A,1,banyan,159.49,0,160.59,0,0,Fringe is rolling Banyan for Men's and Women's A.  First time they have used the same buggy for both since 2000.,3032,904,1274,2031,2034,3033,0,0,0,0,0,0,3032,904,1274,2031,2034,3033,0,0,0,0,0,0
,,,,,1818,2010.PKA.WA,2010,PKA,W,A,2,chimera,171.11,0,167.38,0,0,,2949,3041,504,505,3042,3043,0,0,0,0,0,0,2949,3041,504,505,3042,3043,0,0,0,0,0,0
,,,,,1815,2010.FRI.WB,2010,FRI,W,B,3,bantam,168.23,0,168.53,0,0,"Fringe's smallest buggy, returning after being absent for RD09 because of damage from a crash.",2921,3034,3035,2032,1169,3036,0,0,0,0,0,0,2921,3034,3035,2032,1169,3036,0,0,0,0,0,0
,,,,,1821,2010.SDC.WA,2010,SDC,W,A,4,malice,148.14,0,0,0,Fire safety violation,,971,858,2046,2049,3053,3054,0,0,0,0,0,0,971,858,2046,2049,3053,3054,0,0,0,0,0,0
,,,,,1822,2010.SDC.WB,2010,SDC,W,B,5,psychosis,162.07,0,0,0,Fire safety violation,,1957,2050,3055,3056,3057,2051,0,0,0,0,0,0,1957,2050,3055,3056,3057,2051,0,0,0,0,0,0
,,,,,1823,2010.SDC.WC,2010,SDC,W,C,6,avarice,168.31,0,0,0,Fire safety violation,,3058,3059,2048,887,3060,664,0,0,0,0,0,0,3058,3059,2048,887,3060,664,0,0,0,0,0,0
,,,,,1820,2010.SAE.WA,2010,SAE,W,A,7,rubicon,174.5,0,0,0,0,,2970,3048,3049,3050,3051,3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1827,2010.SPI.WA,2010,SPI,W,A,8,haraka,175.17,0,0,0,0,,3075,2066,2067,3076,2068,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1824,2010.SDC.WD,2010,SDC,W,D,9,rage,182.23,0,0,0,0,First women's D team ever.  Guaranteed to set a record!,3061,2053,3062,3063,3064,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1819,2010.PKA.WB,2010,PKA,W,B,10,knightfall,183.02,0,0,0,0,,494,3044,3045,508,3046,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1826,2010.SEP.WB,2010,SEP,W,B,11,peregrine,189.89,0,0,0,0,,2986,3070,3071,3072,3073,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1810,2010.AEP.WA,2010,AEP,W,A,12,kamikaze,206.25,0,0,0,0,,3015,3016,3017,3018,3019,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1816,2010.FRI.WC,2010,FRI,W,C,13,blizzard,208.26,0,0,0,0,,900,2035,1276,3037,3038,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1813,2010.CIA.WB,2010,CIA,W,B,14,renaissance09,211.58,0,0,0,0,,1874,3029,866,3030,3031,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1866,2011.AEP.MA,2011,AEP,M,A,15,kamikaze,0,161.121,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1867,2011.AEP.MB,2011,AEP,M,B,0,zephyrus,190.499,0,0,0,5 second,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1868,2011.AEP.WA,2011,AEP,W,A,0,kamikaze,218.885,0,0,0,Pushbar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1851,2011.CIA.MA,2011,CIA,M,A,10,ascension,144.937,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1852,2011.CIA.MB,2011,CIA,M,B,16,firebird,165.267,161.809,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1853,2011.CIA.MC,2011,CIA,M,C,19,freyja,178.752,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1854,2011.CIA.MD,2011,CIA,M,D,20,renaissance86,201.903,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1855,2011.CIA.WA,2011,CIA,W,A,7,ascension,177.535,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1856,2011.CIA.WB,2011,CIA,W,B,15,0,217.466,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1857,2011.CIA.WC,2011,CIA,W,C,17,renaissance86,275.372,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1834,2011.FRI.MC,2011,FRI,M,C,0,blizzard,145.004,0,0,0,Pushbar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1832,2011.FRI.MA,2011,FRI,M,A,1,bonsai,125.082,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1833,2011.FRI.MB,2011,FRI,M,B,7,borealis,139.143,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1835,2011.FRI.WA,2011,FRI,W,A,2,bonsai,155.075,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1836,2011.FRI.WB,2011,FRI,W,B,9,borealis,183.915,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1837,2011.FRI.WC,2011,FRI,W,C,14,blizzard,208.215,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1872,2011.KS.MA,2011,KS,M,A,18,apache,165.882,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1873,2011.PIO.MA,2011,PIO,M,A,0,chaos,154.298,0,0,0,Drops,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1874,2011.PIO.WA,2011,PIO,W,A,16,chaos,217.735,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1838,2011.PKA.MA,2011,PKA,M,A,0,0,128.87,0,0,0,5 second,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1839,2011.PKA.MB,2011,PKA,M,B,0,chimera,0,0,0,0,Crash,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1841,2011.PKA.MD,2011,PKA,M,D,0,knightfall,0,0,0,0,DNF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1840,2011.PKA.MC,2011,PKA,M,C,9,zeus,143.247,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1842,2011.PKA.WA,2011,PKA,W,A,3,chimera,161.124,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1843,2011.PKA.WB,2011,PKA,W,B,10,zeus,186.126,187.605,0,0,0,heat re-rolled due to false start.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1844,2011.PKA.WC,2011,PKA,W,C,11,knightfall,189.995,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1869,2011.SAE.MA,2011,SAE,M,A,13,rubicon,0,151.576,0,0,0,Rerolled on day 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1870,2011.SAE.WA,2011,SAE,W,A,13,rubicon,194.359,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1858,2011.SDC.MA,2011,SDC,M,A,2,malice,126.189,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1859,2011.SDC.MB,2011,SDC,M,B,3,bane,129.671,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1860,2011.SDC.MC,2011,SDC,M,C,4,avarice,135.215,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1861,2011.SDC.MD,2011,SDC,M,D,11,psychosis,148.785,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1862,2011.SDC.WA,2011,SDC,W,A,1,malice,150.979,154.963,0,0,0,heat re-rolled due to false start.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1863,2011.SDC.WB,2011,SDC,W,B,4,bane,162.034,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1864,2011.SDC.WC,2011,SDC,W,C,6,avarice,174.362,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1865,2011.SDC.WD,2011,SDC,W,D,12,rage,192.995,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1875,2011.SEP.MA,2011,SEP,M,A,0,barracuda,130.339,0,0,0,Drops,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1876,2011.SEP.MB,2011,SEP,M,B,8,mamba,140.194,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1877,2011.SEP.MC,2011,SEP,M,C,12,peregrine,150.345,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1878,2011.SEP.MD,2011,SEP,M,D,17,pandora92,163.47,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1880,2011.SEP.WB,2011,SEP,W,B,0,peregrine,192.829,0,0,0,5 second,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1879,2011.SEP.WA,2011,SEP,W,A,5,mamba,172.771,170.901,0,0,0,heat re-rolled due to false start.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1871,2011.SN.MA,2011,SN,M,A,0,bungaruskrait,0,0,0,0,Crash,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1847,2011.SPI.MC,2011,SPI,M,C,0,zuke,0,0,0,0,Spin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1845,2011.SPI.MA,2011,SPI,M,A,5,fuko,136.526,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1846,2011.SPI.MB,2011,SPI,M,B,6,seraph,137.735,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1848,2011.SPI.MD,2011,SPI,M,D,14,haraka,0,151.987,0,0,0,Rerolled on day 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1849,2011.SPI.WA,2011,SPI,W,A,0,haraka,0,0,0,0,Spin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1850,2011.SPI.WB,2011,SPI,W,B,8,fuko,179.826,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,3674,2012.AEP.MA,2012,AEP,M,A,22,kamikaze,151.514,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,3677,2012.AEP.MB,2012,AEP,M,B,25,zephyrus,189.264,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,3634,2012.AEP.WA,2012,AEP,W,A,14,kamikaze,196.214,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
